image_name,height,width,pixels
elephant-5_binary.npy,531,720,382320
elephant-6_binary.npy,531,720,382320
elephant-7_binary.npy,768,632,485376
elephant-8_binary.npy,455,623,283465
elephant-9_binary.npy,568,623,353864
face-10_binary.npy,337,269,90653
face-11_binary.npy,337,269,90653
face-12_binary.npy,337,269,90653
face-13_binary.npy,331,204,67524
face-14_binary.npy,331,204,67524
face-15_binary.npy,331,204,67524
face-16_binary.npy,331,204,67524
face-17_binary.npy,331,204,67524
face-18_binary.npy,331,204,67524
face-19_binary.npy,331,204,67524
face-1_binary.npy,337,269,90653
face-20_binary.npy,337,269,90653
face-2_binary.npy,337,269,90653
face-3_binary.npy,337,269,90653
face-4_binary.npy,337,269,90653
face-5_binary.npy,337,269,90653
face-6_binary.npy,337,269,90653
face-7_binary.npy,337,269,90653
face-8_binary.npy,337,269,90653
face-9_binary.npy,337,269,90653
fish-10_binary.npy,59,209,12331
fish-11_binary.npy,60,208,12480
fish-12_binary.npy,75,180,13500
fish-13_binary.npy,72,174,12528
fish-14_binary.npy,99,296,29304
fish-15_binary.npy,56,239,13384
fish-16_binary.npy,93,243,22599
fish-17_binary.npy,84,225,18900
fish-18_binary.npy,78,236,18408
fish-19_binary.npy,79,239,18881
fish-1_binary.npy,459,600,275400
fish-20_binary.npy,67,232,15544
fish-2_binary.npy,77,234,18018
fish-3_binary.npy,101,271,27371
fish-4_binary.npy,80,238,19040
fish-5_binary.npy,104,286,29744
fish-6_binary.npy,40,330,13200
fish-7_binary.npy,115,329,37835
fish-8_binary.npy,127,284,36068
fish-9_binary.npy,107,331,35417
flatfish-10_binary.npy,214,420,89880
flatfish-11_binary.npy,212,420,89040
flatfish-12_binary.npy,259,420,108780
flatfish-13_binary.npy,166,420,69720
flatfish-14_binary.npy,223,420,93660
flatfish-15_binary.npy,188,420,78960
flatfish-16_binary.npy,184,420,77280
flatfish-17_binary.npy,188,420,78960
flatfish-18_binary.npy,188,420,78960
flatfish-19_binary.npy,230,420,96600
flatfish-1_binary.npy,492,613,301596
flatfish-20_binary.npy,215,420,90300
flatfish-2_binary.npy,188,420,78960
flatfish-3_binary.npy,230,420,96600
flatfish-4_binary.npy,188,420,78960
flatfish-5_binary.npy,188,420,78960
flatfish-6_binary.npy,184,420,77280
flatfish-7_binary.npy,215,420,90300
flatfish-8_binary.npy,230,420,96600
flatfish-9_binary.npy,255,420,107100
fly-10_binary.npy,311,346,107606
fly-11_binary.npy,311,346,107606
fly-12_binary.npy,223,222,49506
fly-13_binary.npy,289,305,88145
fly-14_binary.npy,304,291,88464
fly-15_binary.npy,197,189,37233
fly-16_binary.npy,253,308,77924
fly-17_binary.npy,253,308,77924
fly-18_binary.npy,200,269,53800
fly-19_binary.npy,147,257,37779
fly-1_binary.npy,253,308,77924
fly-20_binary.npy,253,308,77924
fly-2_binary.npy,265,184,48760
fly-3_binary.npy,265,184,48760
fly-4_binary.npy,274,266,72884
fly-5_binary.npy,274,266,72884
fly-6_binary.npy,258,274,70692
fly-7_binary.npy,258,274,70692
fly-8_binary.npy,236,240,56640
fly-9_binary.npy,236,240,56640
fork-10_binary.npy,480,640,307200
fork-11_binary.npy,480,640,307200
fork-12_binary.npy,480,640,307200
fork-13_binary.npy,480,640,307200
fork-14_binary.npy,480,640,307200
fork-15_binary.npy,480,640,307200
fork-16_binary.npy,480,640,307200
fork-17_binary.npy,480,640,307200
fork-18_binary.npy,480,640,307200
fork-19_binary.npy,480,640,307200
fork-1_binary.npy,650,297,193050
fork-20_binary.npy,480,640,307200
fork-2_binary.npy,480,640,307200
fork-3_binary.npy,480,640,307200
fork-4_binary.npy,480,640,307200
fork-5_binary.npy,480,640,307200
fork-6_binary.npy,480,640,307200
fork-7_binary.npy,480,640,307200
fork-8_binary.npy,480,640,307200
fork-9_binary.npy,480,640,307200
fountain-01_binary.npy,243,360,87480
fountain-02_binary.npy,243,360,87480
fountain-03_binary.npy,243,360,87480
fountain-04_binary.npy,243,360,87480
fountain-05_binary.npy,243,360,87480
fountain-06_binary.npy,243,360,87480
fountain-07_binary.npy,243,360,87480
fountain-08_binary.npy,243,360,87480
fountain-09_binary.npy,243,360,87480
fountain-10_binary.npy,243,360,87480
fountain-11_binary.npy,243,360,87480
fountain-12_binary.npy,243,360,87480
fountain-13_binary.npy,243,360,87480
fountain-14_binary.npy,243,360,87480
fountain-15_binary.npy,243,360,87480
fountain-16_binary.npy,243,360,87480
fountain-17_binary.npy,243,360,87480
fountain-18_binary.npy,243,360,87480
fountain-19_binary.npy,243,360,87480
fountain-20_binary.npy,243,360,87480
frog-10_binary.npy,274,285,78090
frog-11_binary.npy,274,285,78090
frog-12_binary.npy,175,198,34650
frog-13_binary.npy,175,198,34650
frog-14_binary.npy,530,422,223660
frog-15_binary.npy,244,260,63440
frog-16_binary.npy,211,198,41778
frog-17_binary.npy,211,198,41778
frog-18_binary.npy,210,171,35910
frog-19_binary.npy,182,220,40040
frog-1_binary.npy,274,285,78090
frog-20_binary.npy,341,325,110825
frog-2_binary.npy,182,220,40040
frog-3_binary.npy,182,220,40040
frog-4_binary.npy,175,198,34650
frog-5_binary.npy,175,198,34650
frog-6_binary.npy,341,325,110825
frog-7_binary.npy,341,325,110825
frog-8_binary.npy,175,198,34650
frog-9_binary.npy,175,198,34650
guitar-10_binary.npy,639,348,222372
guitar-11_binary.npy,509,277,140993
guitar-12_binary.npy,148,325,48100
guitar-13_binary.npy,423,249,105327
guitar-14_binary.npy,150,91,13650
guitar-15_binary.npy,309,437,135033
guitar-16_binary.npy,146,300,43800
guitar-17_binary.npy,478,294,140532
guitar-18_binary.npy,150,91,13650
guitar-19_binary.npy,476,316,150416
guitar-1_binary.npy,495,354,175230
guitar-20_binary.npy,388,133,51604
guitar-2_binary.npy,192,312,59904
guitar-3_binary.npy,702,401,281502
guitar-4_binary.npy,239,352,84128
guitar-5_binary.npy,192,312,59904
guitar-6_binary.npy,416,419,174304
guitar-7_binary.npy,418,429,179322
guitar-8_binary.npy,217,387,83979
guitar-9_binary.npy,200,299,59800
hammer-10_binary.npy,256,256,65536
hammer-11_binary.npy,256,256,65536
hammer-12_binary.npy,256,256,65536
hammer-13_binary.npy,256,256,65536
hammer-14_binary.npy,256,256,65536
hammer-15_binary.npy,256,256,65536
hammer-16_binary.npy,256,256,65536
hammer-17_binary.npy,256,256,65536
hammer-18_binary.npy,256,256,65536
hammer-19_binary.npy,256,256,65536
hammer-1_binary.npy,371,720,267120
hammer-20_binary.npy,256,256,65536
hammer-2_binary.npy,256,256,65536
hammer-3_binary.npy,256,256,65536
hammer-4_binary.npy,256,256,65536
hammer-5_binary.npy,256,256,65536
hammer-6_binary.npy,256,256,65536
hammer-7_binary.npy,256,256,65536
hammer-8_binary.npy,256,256,65536
hammer-9_binary.npy,256,256,65536
hat-10_binary.npy,87,199,17313
hat-11_binary.npy,146,201,29346
hat-12_binary.npy,112,143,16016
hat-13_binary.npy,151,158,23858
hat-14_binary.npy,163,331,53953
hat-15_binary.npy,125,259,32375
hat-16_binary.npy,100,199,19900
hat-17_binary.npy,142,254,36068
hat-18_binary.npy,75,104,7800
hat-19_binary.npy,256,275,70400
hat-1_binary.npy,216,251,54216
hat-20_binary.npy,140,209,29260
hat-2_binary.npy,74,155,11470
hat-3_binary.npy,256,275,70400
hat-4_binary.npy,64,79,5056
hat-5_binary.npy,48,50,2400
hat-6_binary.npy,77,66,5082
hat-7_binary.npy,286,477,136422
hat-8_binary.npy,148,250,37000
hat-9_binary.npy,174,303,52722
horse-10_binary.npy,404,417,168468
horse-11_binary.npy,416,462,192192
horse-12_binary.npy,617,623,384391
horse-13_binary.npy,144,211,30384
horse-14_binary.npy,875,884,773500
horse-15_binary.npy,531,653,346743
horse-16_binary.npy,828,843,698004
horse-17_binary.npy,275,360,99000
horse-18_binary.npy,444,455,202020
horse-19_binary.npy,562,632,355184
horse-1_binary.npy,562,632,355184
horse-20_binary.npy,266,315,83790
horse-2_binary.npy,839,847,710633
horse-3_binary.npy,196,390,76440
horse-4_binary.npy,401,426,170826
horse-5_binary.npy,261,286,74646
horse-6_binary.npy,531,653,346743
horse-7_binary.npy,383,760,291080
horse-8_binary.npy,784,830,650720
horse-9_binary.npy,248,332,82336
horseshoe-10_binary.npy,61,59,3599
horseshoe-11_binary.npy,108,91,9828
horseshoe-12_binary.npy,104,79,8216
horseshoe-13_binary.npy,197,205,40385
horseshoe-14_binary.npy,171,153,26163
horseshoe-15_binary.npy,167,180,30060
horseshoe-16_binary.npy,166,171,28386
horseshoe-17_binary.npy,97,88,8536
horseshoe-18_binary.npy,107,114,12198
horseshoe-19_binary.npy,108,91,9828
horseshoe-1_binary.npy,334,360,120240
horseshoe-20_binary.npy,197,205,40385
horseshoe-2_binary.npy,166,171,28386
horseshoe-3_binary.npy,178,166,29548
horseshoe-4_binary.npy,171,153,26163
horseshoe-5_binary.npy,107,114,12198
horseshoe-6_binary.npy,106,114,12084
horseshoe-7_binary.npy,102,88,8976
horseshoe-8_binary.npy,61,62,3782
horseshoe-9_binary.npy,97,88,8536
jar-10_binary.npy,512,512,262144
jar-11_binary.npy,512,512,262144
jar-12_binary.npy,512,512,262144
jar-13_binary.npy,512,512,262144
jar-14_binary.npy,512,512,262144
jar-15_binary.npy,512,512,262144
jar-16_binary.npy,512,512,262144
jar-17_binary.npy,512,512,262144
jar-18_binary.npy,512,512,262144
jar-19_binary.npy,512,512,262144
jar-1_binary.npy,512,512,262144
jar-20_binary.npy,512,512,262144
jar-2_binary.npy,512,512,262144
jar-3_binary.npy,512,512,262144
jar-4_binary.npy,512,512,262144
jar-5_binary.npy,512,512,262144
jar-6_binary.npy,512,512,262144
jar-7_binary.npy,512,512,262144
jar-8_binary.npy,512,512,262144
jar-9_binary.npy,512,512,262144
key-10_binary.npy,230,379,87170
key-11_binary.npy,209,441,92169
key-12_binary.npy,253,479,121187
key-13_binary.npy,268,460,123280
key-14_binary.npy,275,412,113300
key-15_binary.npy,267,460,122820
key-16_binary.npy,266,422,112252
key-17_binary.npy,259,406,105154
key-18_binary.npy,248,438,108624
key-19_binary.npy,250,411,102750
key-1_binary.npy,276,464,128064
key-20_binary.npy,261,393,102573
key-2_binary.npy,259,400,103600
key-3_binary.npy,264,416,109824
key-4_binary.npy,221,434,95914
key-5_binary.npy,256,440,112640
key-6_binary.npy,216,394,85104
key-7_binary.npy,248,415,102920
key-8_binary.npy,232,395,91640
key-9_binary.npy,224,420,94080
lizzard-10_binary.npy,308,527,162316
lizzard-11_binary.npy,328,264,86592
lizzard-12_binary.npy,328,264,86592
lizzard-13_binary.npy,421,416,175136
lizzard-14_binary.npy,479,684,327636
lizzard-15_binary.npy,256,494,126464
lizzard-16_binary.npy,300,328,98400
lizzard-17_binary.npy,739,440,325160
lizzard-18_binary.npy,739,440,325160
lizzard-19_binary.npy,774,538,416412
lizzard-1_binary.npy,308,376,115808
lizzard-20_binary.npy,308,376,115808
lizzard-2_binary.npy,479,488,233752
lizzard-3_binary.npy,256,329,84224
lizzard-4_binary.npy,256,329,84224
lizzard-5_binary.npy,408,418,170544
lizzard-6_binary.npy,376,514,193264
lizzard-7_binary.npy,376,514,193264
lizzard-8_binary.npy,376,412,154912
lizzard-9_binary.npy,248,318,78864
lmfish-10_binary.npy,168,323,54264
lmfish-11_binary.npy,386,389,150154
lmfish-12_binary.npy,458,460,210680
lmfish-13_binary.npy,348,147,51156
lmfish-14_binary.npy,113,256,28928
lmfish-15_binary.npy,309,699,215991
lmfish-16_binary.npy,122,269,32818
lmfish-17_binary.npy,168,237,39816
lmfish-18_binary.npy,229,230,52670
lmfish-19_binary.npy,194,194,37636
lmfish-1_binary.npy,480,640,307200
lmfish-20_binary.npy,104,213,22152
lmfish-2_binary.npy,658,660,434280
lmfish-3_binary.npy,452,161,72772
lmfish-4_binary.npy,111,304,33744
lmfish-5_binary.npy,417,1116,465372
lmfish-6_binary.npy,114,309,35226
lmfish-7_binary.npy,243,336,81648
lmfish-8_binary.npy,269,269,72361
lmfish-9_binary.npy,260,260,67600
octopus-10_binary.npy,256,256,65536
octopus-11_binary.npy,256,256,65536
octopus-12_binary.npy,256,256,65536
octopus-13_binary.npy,256,256,65536
octopus-14_binary.npy,256,256,65536
octopus-15_binary.npy,256,256,65536
octopus-16_binary.npy,256,256,65536
octopus-17_binary.npy,256,256,65536
octopus-18_binary.npy,256,256,65536
octopus-19_binary.npy,256,256,65536
octopus-1_binary.npy,256,256,65536
octopus-20_binary.npy,256,256,65536
octopus-2_binary.npy,256,256,65536
octopus-3_binary.npy,256,256,65536
octopus-4_binary.npy,256,256,65536
octopus-5_binary.npy,256,256,65536
octopus-6_binary.npy,256,256,65536
octopus-7_binary.npy,256,256,65536
octopus-8_binary.npy,256,256,65536
octopus-9_binary.npy,256,256,65536
pencil-10_binary.npy,217,485,105245
pencil-11_binary.npy,194,512,99328
pencil-12_binary.npy,189,522,98658
pencil-13_binary.npy,170,424,72080
pencil-14_binary.npy,148,455,67340
pencil-15_binary.npy,359,250,89750
pencil-16_binary.npy,358,239,85562
pencil-17_binary.npy,358,239,85562
pencil-18_binary.npy,358,239,85562
pencil-19_binary.npy,358,239,85562
pencil-1_binary.npy,177,490,86730
pencil-20_binary.npy,190,506,96140
pencil-2_binary.npy,186,487,90582
pencil-3_binary.npy,192,464,89088
pencil-4_binary.npy,183,474,86742
pencil-5_binary.npy,199,457,90943
pencil-6_binary.npy,180,471,84780
pencil-7_binary.npy,185,488,90280
pencil-8_binary.npy,182,457,83174
pencil-9_binary.npy,195,441,85995
personal_car-10_binary.npy,219,400,87600
personal_car-11_binary.npy,184,450,82800
personal_car-12_binary.npy,243,471,114453
personal_car-13_binary.npy,259,400,103600
personal_car-14_binary.npy,247,498,123006
personal_car-15_binary.npy,261,559,145899
personal_car-16_binary.npy,241,497,119777
personal_car-17_binary.npy,257,498,127986
personal_car-18_binary.npy,224,488,109312
personal_car-19_binary.npy,234,481,112554
personal_car-1_binary.npy,231,488,112728
personal_car-20_binary.npy,245,487,119315
personal_car-2_binary.npy,253,515,130295
personal_car-3_binary.npy,237,549,130113
personal_car-4_binary.npy,209,400,83600
personal_car-5_binary.npy,203,400,81200
personal_car-6_binary.npy,221,400,88400
personal_car-7_binary.npy,209,400,83600
personal_car-8_binary.npy,223,400,89200
personal_car-9_binary.npy,227,400,90800
pocket-10_binary.npy,128,90,11520
pocket-11_binary.npy,534,364,194376
pocket-12_binary.npy,196,146,28616
pocket-13_binary.npy,251,179,44929
pocket-14_binary.npy,390,130,50700
pocket-15_binary.npy,446,308,137368
pocket-16_binary.npy,283,201,56883
pocket-17_binary.npy,271,183,49593
pocket-18_binary.npy,465,324,150660
pocket-19_binary.npy,212,155,32860
pocket-1_binary.npy,205,147,30135
pocket-20_binary.npy,372,272,101184
pocket-2_binary.npy,90,64,5760
pocket-3_binary.npy,108,99,10692
pocket-4_binary.npy,212,155,32860
pocket-5_binary.npy,375,270,101250
pocket-6_binary.npy,312,210,65520
pocket-7_binary.npy,149,106,15794
pocket-8_binary.npy,212,140,29680
pocket-9_binary.npy,104,83,8632
rat-01_binary.npy,288,352,101376
rat-02_binary.npy,288,352,101376
rat-03_binary.npy,288,352,101376
rat-04_binary.npy,288,352,101376
rat-05_binary.npy,288,352,101376
rat-06_binary.npy,288,352,101376
rat-07_binary.npy,288,352,101376
rat-08_binary.npy,288,352,101376
rat-09_binary.npy,288,352,101376
rat-10_binary.npy,288,352,101376
rat-11_binary.npy,288,352,101376
rat-12_binary.npy,288,352,101376
rat-13_binary.npy,288,352,101376
rat-14_binary.npy,288,352,101376
rat-15_binary.npy,288,352,101376
rat-16_binary.npy,288,352,101376
rat-17_binary.npy,288,352,101376
rat-18_binary.npy,288,352,101376
rat-19_binary.npy,288,352,101376
rat-20_binary.npy,288,352,101376
ray-10_binary.npy,638,635,405130
ray-11_binary.npy,532,406,215992
ray-12_binary.npy,670,654,438180
ray-13_binary.npy,465,370,172050
ray-14_binary.npy,595,585,348075
ray-15_binary.npy,413,337,139181
ray-16_binary.npy,413,337,139181
ray-17_binary.npy,309,228,70452
ray-18_binary.npy,309,228,70452
ray-19_binary.npy,465,443,205995
ray-1_binary.npy,413,337,139181
ray-20_binary.npy,413,337,139181
ray-2_binary.npy,533,526,280358
ray-3_binary.npy,309,228,70452
ray-4_binary.npy,309,228,70452
ray-5_binary.npy,385,376,144760
ray-6_binary.npy,465,443,205995
ray-7_binary.npy,465,443,205995
ray-8_binary.npy,642,639,410238
ray-9_binary.npy,464,437,202768
sea_snake-10_binary.npy,161,161,25921
sea_snake-11_binary.npy,365,365,133225
sea_snake-12_binary.npy,344,378,130032
sea_snake-13_binary.npy,206,331,68186
sea_snake-14_binary.npy,302,341,102982
sea_snake-15_binary.npy,436,392,170912
sea_snake-16_binary.npy,434,330,143220
sea_snake-17_binary.npy,129,249,32121
sea_snake-18_binary.npy,167,259,43253
sea_snake-19_binary.npy,175,204,35700
sea_snake-1_binary.npy,231,274,63294
sea_snake-20_binary.npy,123,102,12546
sea_snake-2_binary.npy,270,241,65070
sea_snake-3_binary.npy,420,353,148260
sea_snake-4_binary.npy,180,292,52560
sea_snake-5_binary.npy,296,237,70152
sea_snake-6_binary.npy,166,208,34528
sea_snake-7_binary.npy,248,203,50344
sea_snake-8_binary.npy,203,249,50547
sea_snake-9_binary.npy,317,137,43429
shapedata_binary.npy,388,523,202924
shoe-10_binary.npy,263,480,126240
shoe-11_binary.npy,254,460,116840
shoe-12_binary.npy,297,523,155331
shoe-13_binary.npy,294,508,149352
shoe-14_binary.npy,250,524,131000
shoe-15_binary.npy,249,486,121014
shoe-16_binary.npy,270,514,138780
shoe-17_binary.npy,225,467,105075
shoe-18_binary.npy,255,460,117300
shoe-19_binary.npy,268,538,144184
shoe-1_binary.npy,307,551,169157
shoe-20_binary.npy,237,508,120396
shoe-2_binary.npy,278,515,143170
shoe-3_binary.npy,279,473,131967
shoe-4_binary.npy,237,463,109731
shoe-5_binary.npy,280,473,132440
shoe-6_binary.npy,262,437,114494
shoe-7_binary.npy,271,472,127912
shoe-8_binary.npy,283,418,118294
shoe-9_binary.npy,255,404,103020
spoon-10_binary.npy,256,256,65536
spoon-11_binary.npy,256,256,65536
spoon-12_binary.npy,256,256,65536
spoon-13_binary.npy,256,256,65536
spoon-14_binary.npy,256,256,65536
spoon-15_binary.npy,256,256,65536
spoon-16_binary.npy,256,256,65536
spoon-17_binary.npy,256,256,65536
spoon-18_binary.npy,256,256,65536
spoon-19_binary.npy,256,256,65536
spoon-1_binary.npy,256,256,65536
spoon-20_binary.npy,256,256,65536
spoon-2_binary.npy,256,256,65536
spoon-3_binary.npy,256,256,65536
spoon-4_binary.npy,256,256,65536
spoon-5_binary.npy,256,256,65536
spoon-6_binary.npy,256,256,65536
spoon-7_binary.npy,256,256,65536
spoon-8_binary.npy,256,256,65536
spoon-9_binary.npy,256,256,65536
spring-10_binary.npy,353,582,205446
spring-11_binary.npy,291,176,51216
spring-12_binary.npy,582,353,205446
spring-13_binary.npy,291,176,51216
spring-14_binary.npy,480,640,307200
spring-15_binary.npy,318,393,124974
spring-16_binary.npy,291,176,51216
spring-17_binary.npy,370,283,104710
spring-18_binary.npy,166,280,46480
spring-19_binary.npy,423,256,108288
spring-1_binary.npy,318,393,124974
spring-20_binary.npy,128,211,27008
spring-2_binary.npy,286,461,131846
spring-3_binary.npy,121,199,24079
spring-4_binary.npy,430,309,132870
spring-5_binary.npy,318,393,124974
spring-6_binary.npy,480,640,307200
spring-7_binary.npy,454,231,104874
spring-8_binary.npy,333,561,186813
spring-9_binary.npy,353,582,205446
stef-01_binary.npy,240,352,84480
stef-02_binary.npy,240,352,84480
stef-03_binary.npy,240,352,84480
stef-04_binary.npy,240,352,84480
stef-05_binary.npy,240,352,84480
stef-06_binary.npy,240,352,84480
stef-07_binary.npy,240,352,84480
stef-08_binary.npy,240,352,84480
stef-09_binary.npy,240,352,84480
stef-10_binary.npy,240,352,84480
stef-11_binary.npy,240,352,84480
stef-12_binary.npy,240,352,84480
stef-13_binary.npy,240,352,84480
stef-14_binary.npy,240,352,84480
stef-15_binary.npy,240,352,84480
stef-16_binary.npy,240,352,84480
stef-17_binary.npy,240,352,84480
stef-18_binary.npy,240,352,84480
stef-19_binary.npy,240,352,84480
stef-20_binary.npy,240,352,84480
teddy-01_binary.npy,243,360,87480
teddy-02_binary.npy,243,360,87480
teddy-03_binary.npy,243,360,87480
teddy-04_binary.npy,243,360,87480
teddy-05_binary.npy,243,360,87480
teddy-06_binary.npy,243,360,87480
teddy-07_binary.npy,243,360,87480
teddy-08_binary.npy,243,360,87480
teddy-09_binary.npy,243,360,87480
teddy-10_binary.npy,243,360,87480
teddy-11_binary.npy,243,360,87480
teddy-12_binary.npy,243,360,87480
teddy-13_binary.npy,243,360,87480
teddy-14_binary.npy,243,360,87480
teddy-15_binary.npy,243,360,87480
teddy-16_binary.npy,243,360,87480
teddy-17_binary.npy,243,360,87480
teddy-18_binary.npy,243,360,87480
teddy-19_binary.npy,243,360,87480
teddy-20_binary.npy,243,360,87480
tree-10_binary.npy,256,256,65536
tree-11_binary.npy,256,256,65536
tree-12_binary.npy,256,256,65536
tree-13_binary.npy,256,256,65536
tree-14_binary.npy,256,256,65536
tree-15_binary.npy,256,256,65536
tree-16_binary.npy,256,256,65536
tree-17_binary.npy,256,256,65536
tree-18_binary.npy,256,256,65536
tree-19_binary.npy,256,256,65536
tree-1_binary.npy,256,256,65536
tree-20_binary.npy,256,256,65536
tree-2_binary.npy,256,256,65536
tree-3_binary.npy,256,256,65536
tree-4_binary.npy,256,256,65536
tree-5_binary.npy,256,256,65536
tree-6_binary.npy,512,208,106496
tree-7_binary.npy,256,256,65536
tree-8_binary.npy,414,421,174294
tree-9_binary.npy,394,425,167450
truck-01_binary.npy,288,352,101376
truck-02_binary.npy,288,352,101376
truck-03_binary.npy,288,352,101376
truck-04_binary.npy,288,352,101376
truck-05_binary.npy,288,352,101376
truck-06_binary.npy,288,352,101376
truck-07_binary.npy,288,352,101376
truck-08_binary.npy,288,352,101376
truck-09_binary.npy,288,352,101376
truck-10_binary.npy,288,352,101376
truck-11_binary.npy,288,352,101376
truck-12_binary.npy,288,352,101376
truck-13_binary.npy,288,352,101376
truck-14_binary.npy,288,352,101376
truck-15_binary.npy,288,352,101376
truck-16_binary.npy,288,352,101376
truck-17_binary.npy,288,352,101376
truck-18_binary.npy,288,352,101376
truck-19_binary.npy,288,352,101376
truck-20_binary.npy,288,352,101376
turtle-10_binary.npy,175,345,60375
turtle-11_binary.npy,356,379,134924
turtle-12_binary.npy,246,428,105288
turtle-13_binary.npy,465,488,226920
turtle-14_binary.npy,311,449,139639
turtle-15_binary.npy,527,545,287215
turtle-16_binary.npy,149,303,45147
turtle-17_binary.npy,325,343,111475
turtle-18_binary.npy,189,266,50274
turtle-19_binary.npy,317,327,103659
turtle-1_binary.npy,296,306,90576
turtle-20_binary.npy,174,252,43848
turtle-2_binary.npy,310,402,124620
turtle-3_binary.npy,498,509,253482
turtle-4_binary.npy,186,333,61938
turtle-5_binary.npy,358,376,134608
turtle-6_binary.npy,310,329,101990
turtle-7_binary.npy,277,434,120218
turtle-8_binary.npy,493,513,252909
turtle-9_binary.npy,305,321,97905
watch-10_binary.npy,245,500,122500
watch-11_binary.npy,224,520,116480
watch-12_binary.npy,233,480,111840
watch-13_binary.npy,233,500,116500
watch-14_binary.npy,201,530,106530
watch-15_binary.npy,168,530,89040
watch-16_binary.npy,160,514,82240
watch-17_binary.npy,166,480,79680
watch-18_binary.npy,284,472,134048
watch-19_binary.npy,241,533,128453
watch-1_binary.npy,202,500,101000
watch-20_binary.npy,257,559,143663
watch-2_binary.npy,378,990,374220
watch-3_binary.npy,180,500,90000
watch-4_binary.npy,160,507,81120
watch-5_binary.npy,170,520,88400
watch-6_binary.npy,180,510,91800
watch-7_binary.npy,218,516,112488
watch-8_binary.npy,219,470,102930
watch-9_binary.npy,199,480,95520
